Time_s,Ch_0,Ch_1,Ch_2,Ch_3,Ch_4,Ch_5,Ch_6
0.150362,-2.802579,-0.104980,0.014709,0.915283,-9.335877,23.541985,1.694656
0.150827,-3.913069,-0.117188,0.007629,0.915833,-18.870230,24.709923,1.251908
0.151293,-4.898177,-0.125793,-0.007385,0.926147,-25.145039,24.786259,1.786260
0.151758,-5.490013,-0.124512,-0.027527,0.944702,-27.427481,22.839695,2.312977
0.152224,-5.493202,-0.123413,-0.038635,0.963745,-26.381680,20.694656,1.587786
0.152690,-5.493706,-0.120911,-0.052063,0.969788,-21.908398,20.458015,0.778626
0.153155,-5.494041,-0.120422,-0.053833,0.973633,-13.908397,20.778625,0.870229
0.153621,-5.494041,-0.120361,-0.054688,0.974915,-2.931298,20.206106,1.816794
0.154086,-5.494041,-0.114563,-0.043762,0.980835,10.083969,18.038168,2.717557
0.154552,-5.494209,-0.108704,-0.035156,0.978699,21.801527,15.496183,3.061069
0.155017,-5.494209,-0.101318,-0.020630,0.969238,29.343512,14.595420,2.549618
0.155483,-5.494209,-0.098083,-0.008057,0.945923,31.007633,15.732824,2.068702
0.155948,-5.494377,-0.098999,0.007568,0.928650,26.984734,17.175573,2.083969
0.156414,-5.494209,-0.104736,0.020203,0.922058,23.343512,17.648855,2.152672
0.156879,-5.494377,-0.107178,0.023560,0.915222,13.572519,18.312977,1.793893
0.157345,-5.494209,-0.108398,0.017944,0.900146,1.580153,19.503817,1.519084
0.157810,-5.494377,-0.113342,0.007385,0.899963,-10.847328,21.572519,1.389313
0.158276,-5.494377,-0.115601,-0.005798,0.912598,-21.015266,23.251909,1.404580
0.158741,-5.494209,-0.115234,-0.016052,0.939148,-26.389313,23.389313,1.152672
0.159207,-5.494209,-0.117310,-0.032776,0.958984,-26.366413,22.099237,1.068702
0.159672,-5.252842,-0.115112,-0.049866,0.967529,-22.381680,21.366413,1.190840
0.160138,-4.897002,-0.113403,-0.054993,0.970276,-16.274809,20.908398,0.748092
0.160603,-4.527901,-0.111511,-0.064026,0.969360,-8.557252,20.809160,0.114504
0.161069,-4.163165,-0.118591,-0.062683,0.975037,0.717557,20.312977,0.175573
0.161534,-3.812024,-0.118164,-0.053406,0.979797,11.870229,18.694656,0.389313
0.162000,-3.466590,-0.114685,-0.038818,0.976868,22.496183,16.312977,0.671756
0.162465,-3.760327,-0.110413,-0.025452,0.966187,29.435114,14.854961,0.244275
0.162931,-4.012436,-0.102783,-0.012817,0.944580,30.893129,14.969465,-0.282443
0.163396,-3.657603,-0.106689,-0.000977,0.922180,29.328245,15.526717,-0.610687
0.163862,-5.493706,-0.103271,0.011719,0.914734,22.847328,17.229008,-0.603053
0.164327,-5.494881,-0.106628,0.020935,0.914734,13.702291,18.824427,-0.099237
0.164793,-5.495048,-0.109070,0.025024,0.917664,4.381680,19.534351,0.335878
0.165258,-5.495048,-0.104980,0.017578,0.925720,-3.908397,19.885496,0.503817
0.165724,-5.495048,-0.106506,0.012207,0.932434,-10.557252,19.977098,0.587786
0.166190,-5.495216,-0.106140,-0.004639,0.938782,-15.000000,19.755726,0.480916
0.166655,-5.495216,-0.105164,-0.012268,0.944031,-16.580153,19.961832,0.732824
0.167121,-5.495384,-0.108826,-0.029114,0.948364,-16.374046,20.664122,0.778626
0.167586,-5.495216,-0.110413,-0.040710,0.954224,-13.824428,21.503817,0.458015
0.168052,-5.495384,-0.118408,-0.049744,0.958191,-9.519084,21.213741,0.236641
0.168517,-5.495048,-0.123291,-0.054626,0.962708,-3.282443,19.526718,0.404580
0.168983,-5.495216,-0.123413,-0.057190,0.965088,3.740458,18.229008,0.534351
0.169448,-5.495384,-0.123535,-0.052429,0.966064,10.954199,17.526718,0.458015
0.169914,-5.495384,-0.117432,-0.042053,0.959106,17.183207,16.595419,0.236641
0.170379,-2.977813,-0.114563,-0.030151,0.948730,19.587786,15.801527,0.022901
0.170845,5.493874,-0.109375,-0.024048,0.947571,22.351145,15.229008,0.274809
0.171310,2.721675,-0.107666,-0.012085,0.941528,22.832062,15.946565,0.687023
0.171776,-1.495033,-0.102539,-0.002197,0.937927,21.488550,16.687023,0.832061
0.172241,-5.466850,-0.102417,0.007935,0.931335,18.167938,17.122137,0.671756
0.172707,-5.493706,-0.098267,0.013123,0.928406,13.709924,17.305344,0.412214
0.173172,-5.494545,-0.098877,0.013977,0.925659,8.091603,17.839695,0.419847
0.173638,-5.494881,-0.103455,0.013550,0.922241,1.938931,19.091602,0.694656
0.174103,-5.495048,-0.105530,0.007690,0.920593,-4.572519,20.564886,0.923664
0.174569,-5.495048,-0.108521,-0.000366,0.926331,-10.213740,21.458015,0.778626
0.175034,-5.495216,-0.115540,-0.010315,0.938232,-13.374045,21.564886,0.717557
0.175500,1.546059,-0.116943,-0.018799,0.952942,-13.427481,20.816793,0.778626
0.175965,5.499245,-0.115662,-0.028809,0.958618,-10.709924,20.007633,1.290076
0.176431,5.499245,-0.115662,-0.028809,0.958618,-10.709924,20.007633,1.290076
0.176896,5.499916,-0.112549,-0.041870,0.955200,-3.381679,19.511450,1.557252
0.177362,5.499916,-0.109680,-0.045898,0.956543,2.099237,18.068703,1.297710
0.177827,5.499916,-0.111450,-0.045227,0.958008,6.664122,17.267176,0.832061
0.178293,5.499916,-0.109802,-0.040588,0.951111,10.190840,17.900763,0.832061
0.178758,5.499916,-0.114197,-0.029297,0.947632,12.702291,18.526718,0.748092
0.179224,5.499916,-0.114502,-0.024292,0.947693,13.984733,18.129770,0.961832
0.179690,5.499916,-0.112427,-0.015808,0.949219,14.946565,17.328245,0.816794
0.180155,5.499916,-0.108826,-0.008484,0.943115,15.343512,17.000000,0.748092
0.180621,5.499916,-0.108948,-0.006409,0.939880,14.648855,17.465649,0.465649
0.181086,5.499916,-0.107361,-0.003723,0.934692,12.229008,17.946566,0.557252
0.181552,5.499916,-0.108337,-0.001160,0.931213,8.938931,18.152672,0.442748
0.182017,5.499916,-0.108337,-0.001160,0.931213,8.938931,18.152672,0.442748
0.182483,5.499916,-0.106262,-0.000854,0.931946,1.824427,19.083969,0.893130
0.182948,-4.058259,-0.104736,-0.002930,0.934265,-0.725191,19.137405,1.022901
0.183414,-5.492195,-0.103638,-0.004761,0.937988,-2.511450,19.946566,1.030534
0.183879,-5.494041,-0.105896,-0.009338,0.942200,-3.106870,20.312977,1.152672
0.184345,-5.494377,-0.115173,-0.014038,0.943909,-3.580153,20.488550,1.251908
0.184810,-5.494545,-0.113464,-0.020020,0.947754,-3.259542,19.977098,1.381679
0.185276,-4.322789,-0.112488,-0.025391,0.947388,-2.229008,19.297710,1.442748
0.185741,-3.968795,-0.112671,-0.029053,0.946167,-1.320611,19.007633,1.320611
0.186207,-5.493538,-0.113342,-0.030640,0.944397,-0.442748,19.038168,1.312977
0.186672,-3.220523,-0.114441,-0.029480,0.947571,0.725191,19.015266,1.320611
0.187138,-0.120012,-0.114685,-0.032104,0.950378,2.396947,19.068703,1.297710
0.187603,3.329290,-0.115051,-0.033081,0.951782,4.503817,18.717558,1.160305
0.188069,5.499245,-0.117554,-0.033081,0.956909,6.816794,18.549618,0.641221
0.188534,5.499916,-0.117554,-0.030701,0.950256,8.671756,18.572519,0.709924
0.189000,5.499916,-0.118835,-0.022339,0.944153,10.221375,18.061069,0.801527
0.189465,5.499916,-0.112427,-0.019531,0.941223,11.015267,17.000000,0.801527
0.189931,5.499916,-0.110168,-0.013977,0.944214,11.526717,16.328245,0.450382
0.190396,5.499916,-0.109436,-0.012573,0.948181,11.312977,16.511450,0.442748
0.190862,5.499916,-0.109924,-0.011475,0.938293,10.198473,17.534351,0.534351
0.191327,5.499916,-0.110596,-0.009644,0.932251,8.702291,18.755726,1.022901
0.191793,5.499916,-0.109497,-0.006531,0.932007,6.374046,19.213741,0.816794
0.192258,5.499916,-0.109741,-0.007812,0.935608,3.977099,18.687023,0.442748
0.192724,5.499916,-0.111755,-0.006226,0.941895,2.610687,18.267176,0.717557
0.193189,5.499916,-0.105591,-0.006348,0.950134,2.312977,18.122137,1.007634
0.193655,5.499916,-0.104614,-0.003601,0.948975,3.068702,17.824427,1.290076
0.194121,5.499916,-0.104431,-0.005310,0.946716,3.992366,17.946566,0.893130
0.194586,5.499916,-0.100769,-0.010498,0.940857,4.282443,18.366413,0.625954
0.195052,5.499916,-0.105286,-0.012451,0.934875,3.007634,19.076336,0.534351
0.195517,5.499916,-0.112183,-0.013977,0.938965,1.320611,19.908398,0.824427
0.195983,5.499916,-0.113831,-0.016907,0.939941,-0.427481,19.938931,0.763359
0.196448,5.499916,-0.120789,-0.020447,0.940918,-1.694656,19.740458,0.251908
0.196914,5.499916,-0.120056,-0.023315,0.939819,-1.877863,19.519083,0.076336
0.197379,5.499916,-0.121887,-0.024780,0.946228,-1.755725,19.282442,0.076336
0.197845,5.499916,-0.120056,-0.022705,0.954651,0.038168,18.595419,0.358779
0.198310,5.499916,-0.114624,-0.025452,0.958435,3.091603,18.091602,0.496183
0.198776,5.499916,-0.109070,-0.026855,0.950500,5.954198,17.381680,0.412214
0.199241,5.499916,-0.108093,-0.026611,0.943665,7.480916,17.717558,0.404580
0.199707,5.499916,-0.106079,-0.023254,0.939636,7.572519,18.351145,0.534351
0.200172,5.499916,-0.107666,-0.018433,0.943604,7.374046,18.564886,0.755725
0.200638,5.499916,-0.109192,-0.014648,0.946289,7.480916,18.519083,0.748092
0.201103,5.499916,-0.109009,-0.012695,0.943176,7.366412,18.274809,0.335878
0.201569,5.499916,-0.109497,-0.007202,0.939941,6.488550,18.473282,0.679389
0.202034,5.499916,-0.105957,-0.007996,0.935608,4.931298,18.984734,0.709924
0.202500,5.499916,-0.109558,-0.010620,0.932739,2.297710,19.274809,0.778626
0.202965,5.499916,-0.111389,-0.016052,0.933105,-0.969466,19.526718,0.480916
0.203431,5.499916,-0.113831,-0.017700,0.938416,-3.435115,19.938931,0.404580
0.203896,5.499916,-0.119568,-0.019592,0.946777,-4.465649,19.923664,0.519084
0.204362,5.499916,-0.117249,-0.026489,0.951416,-4.251908,19.656488,0.587786
0.204827,5.499916,-0.114563,-0.024048,0.958496,-1.877863,18.862595,0.511450
0.205293,5.499916,-0.112915,-0.022766,0.959534,2.236641,18.160305,0.587786
0.205758,5.499916,-0.111633,-0.022827,0.950867,6.351145,17.694656,0.328244
0.206224,5.499916,-0.112244,-0.023071,0.941040,9.251908,17.267176,0.335878
0.206689,5.499916,-0.113892,-0.022278,0.941284,9.648855,17.251909,0.595420
0.207155,1.801862,-0.117310,-0.020203,0.936096,8.358779,18.213741,0.801527
0.207621,-1.307546,-0.117859,-0.016785,0.936035,6.099236,18.893129,0.534351
0.208086,-1.101259,-0.115417,-0.020142,0.932312,3.465649,18.603054,0.404580
0.208552,-2.211414,-0.116394,-0.020081,0.934509,0.961832,18.053434,0.030534
0.209017,-2.977142,-0.110962,-0.022949,0.940125,-0.595420,18.320610,0.152672
0.209483,-3.496468,-0.104980,-0.021484,0.949646,-0.137405,18.671755,0.137405
0.209948,-3.923980,-0.105103,-0.024414,0.946777,1.969466,18.977098,0.282443
0.210414,-4.159808,-0.104187,-0.022034,0.947510,4.106870,19.183207,0.290076
0.210879,-4.229969,-0.108032,-0.022888,0.946411,4.778626,18.923664,0.320611
0.211345,-4.473014,-0.111145,-0.019104,0.953064,5.778626,18.954199,0.160305
0.211810,-5.485481,-0.113586,-0.014893,0.945374,6.396946,19.030535,0.221374
0.212276,-5.485481,-0.113586,-0.014893,0.945374,6.396946,19.030535,0.221374
0.212741,-5.494377,-0.117493,-0.009460,0.934631,6.068702,18.595419,0.274809
0.213207,-5.494545,-0.116516,-0.009460,0.937988,5.099236,18.625954,0.312977
0.213672,-5.494713,-0.117493,-0.012695,0.938843,3.969466,18.396946,0.198473
0.214138,-5.494881,-0.116028,-0.015686,0.942688,2.572519,17.923664,0.251908
0.214603,-5.494881,-0.113525,-0.017761,0.941711,0.366412,17.755726,0.450382
0.215069,-5.494881,-0.112122,-0.021851,0.938965,-1.557252,18.893129,0.541985
0.215534,-5.495048,-0.111694,-0.026794,0.937134,-2.832061,19.236641,0.694656
0.216000,-5.494881,-0.110718,-0.029419,0.944275,-3.061069,19.137405,0.389313
0.216465,-5.494881,-0.111267,-0.038452,0.950439,-1.343511,18.824427,0.099237
0.216931,-5.494881,-0.107422,-0.036804,0.949402,1.297710,18.595419,0.404580
0.217396,-5.495048,-0.108337,-0.035217,0.953430,4.824428,18.412214,0.557252
0.217862,-5.495048,-0.108337,-0.035217,0.953430,4.824428,18.412214,0.557252
0.218327,-4.879881,-0.113525,-0.032532,0.949768,8.977099,18.030535,0.839695
0.218793,-2.642786,-0.115967,-0.028076,0.947571,9.687023,18.473282,0.709924
0.219258,-0.968658,-0.117249,-0.022156,0.942444,9.366412,19.641222,0.816794
0.219724,-0.021988,-0.121887,-0.012329,0.937744,9.259542,19.954199,0.832061
0.220189,1.587015,-0.117493,-0.007385,0.937439,9.305344,18.648855,0.587786
0.220655,2.562890,-0.117432,-0.003723,0.939697,8.427481,16.587786,0.366412
0.221120,3.744884,-0.114014,-0.007080,0.941223,5.946565,16.183207,0.229008
0.221586,5.498238,-0.105835,-0.011597,0.937134,2.374046,17.954199,0.320611
0.222052,5.499916,-0.102600,-0.015442,0.931580,-1.145038,20.137405,0.366412
0.222517,5.499916,-0.109680,-0.015930,0.936035,-3.519084,20.755726,0.366412
0.222983,1.367468,-0.111389,-0.021790,0.947205,-4.221374,19.732824,0.381679
0.223448,-5.482795,-0.116211,-0.027222,0.946228,-3.580153,19.366413,0.687023
0.223914,-5.493370,-0.117126,-0.030334,0.946167,-2.465649,19.412214,0.778626
0.224379,-5.494209,-0.116943,-0.039062,0.944031,-1.946565,19.030535,0.816794
0.224845,2.549126,-0.116211,-0.041992,0.947144,-0.946565,19.076336,0.595420
0.225310,5.499916,-0.116821,-0.038330,0.948486,0.503817,18.992367,0.587786
0.225776,5.499916,-0.116333,-0.034607,0.952942,3.198473,18.847328,0.877863
0.226241,5.499916,-0.114807,-0.032715,0.954712,6.450382,18.450382,1.167939
0.226707,5.499916,-0.112427,-0.029663,0.952454,9.045801,17.412214,1.106870
0.227172,5.499916,-0.109314,-0.023315,0.940125,9.923664,17.389313,0.969466
0.227638,5.499916,-0.111816,-0.023010,0.938477,8.702291,18.374046,1.061069
0.228103,5.499916,-0.112732,-0.019409,0.939575,7.290076,18.893129,0.992366
0.228569,5.499916,-0.114441,-0.015503,0.940613,5.839694,18.763359,0.961832
0.229034,5.499916,-0.117004,-0.013062,0.938477,4.770992,18.335878,0.793893
0.229500,5.499916,-0.115662,-0.016052,0.938232,2.916031,18.206106,0.526718
0.229965,5.499916,-0.112305,-0.022095,0.935547,0.030534,18.145039,0.122137
0.230431,5.499916,-0.114746,-0.028259,0.934631,-2.442748,18.977098,0.122137
0.230896,5.499916,-0.113953,-0.032043,0.938721,-3.900763,19.923664,0.175573
0.231362,5.499916,-0.113770,-0.036194,0.945801,-3.687023,20.145039,0.198473
0.231827,5.499916,-0.121155,-0.037659,0.949768,-1.839695,20.137405,0.381679
0.232293,5.499916,-0.123840,-0.034119,0.954651,1.496183,19.290077,0.404580
0.232758,5.499916,-0.123230,-0.034363,0.955078,5.358778,18.282442,0.534351
0.233224,5.499916,-0.119385,-0.035034,0.950134,8.366412,17.519083,0.564885
0.233689,5.499916,-0.114502,-0.028503,0.943054,9.954199,17.778625,0.519084
0.234155,5.499916,-0.110779,-0.020325,0.938660,10.251908,17.526718,0.534351
0.234620,5.499916,-0.109924,-0.015198,0.939514,9.931297,17.221375,0.725191
0.235086,5.499916,-0.109253,-0.013123,0.941345,8.450381,17.496183,0.748092
0.235552,5.499916,-0.109497,-0.010559,0.941223,6.152672,18.816793,0.725191
0.236017,5.499916,-0.111755,-0.009521,0.936890,3.488550,19.198473,0.755725
0.236483,5.499916,-0.112732,-0.013550,0.931824,0.786260,18.259542,1.000000
0.236948,-5.183856,-0.111755,-0.019775,0.931641,-2.312977,18.022902,0.961832
0.237414,-5.492363,-0.110596,-0.027893,0.934692,-5.099236,18.603054,0.770992
0.237879,-5.494041,-0.110413,-0.034607,0.943359,-6.671756,19.564886,0.435115
0.238345,-5.494377,-0.110474,-0.039795,0.948975,-6.778626,19.847328,0.320611
0.238810,-5.494713,-0.119324,-0.046143,0.954895,-4.862596,19.931297,0.114504
0.239276,-5.494713,-0.120117,-0.046814,0.956482,-0.870229,19.259542,0.427481
0.239741,-5.495048,-0.116760,-0.045593,0.953369,3.961832,18.496183,0.297710
0.240207,-5.495048,-0.116089,-0.043579,0.951721,8.473283,18.145039,0.007634
0.240672,-5.494881,-0.121277,-0.035522,0.951050,12.274809,17.900763,-0.114504
0.241138,-5.495048,-0.122437,-0.026184,0.947083,15.022901,17.603054,0.259542
0.241603,-5.495048,-0.119751,-0.022461,0.942993,16.488550,16.687023,0.732824
0.242069,-5.494881,-0.116882,-0.017334,0.937195,15.045801,16.312977,0.809160
0.242534,-5.494881,-0.110596,-0.010010,0.931946,11.267176,17.099237,1.000000
0.243000,-5.495048,-0.106995,-0.009460,0.926270,5.900764,18.290077,0.938931
0.243465,-5.495048,-0.106262,-0.009338,0.927490,0.687023,18.916031,0.946565
0.243931,-5.495048,-0.110596,-0.014099,0.929626,-3.412214,19.526718,0.854962
0.244396,-5.495216,-0.113831,-0.020264,0.934570,-6.259542,19.763359,0.969466
0.244862,-5.494881,-0.116028,-0.028992,0.942322,-6.977099,19.679390,1.106870
0.245327,-5.494881,-0.113403,-0.036499,0.948364,-6.893130,19.870230,0.984733
0.245793,-5.495216,-0.116455,-0.042603,0.952026,-4.908397,19.519083,0.656489
0.246258,-5.495048,-0.116089,-0.046997,0.956543,-1.305344,18.839695,0.389313
0.246724,-5.495048,-0.117371,-0.045105,0.955750,2.389313,18.053434,0.381679
0.247189,-5.494881,-0.117371,-0.042480,0.954346,6.198473,18.297710,0.656489
0.247655,-5.495216,-0.116089,-0.034851,0.948181,9.320611,18.320610,0.740458
0.248120,-5.495048,-0.114807,-0.028259,0.944275,11.984733,17.961832,0.687023
0.248586,-4.417624,-0.111694,-0.024841,0.941223,12.938931,17.351145,0.793893
0.249052,3.566293,-0.112671,-0.020630,0.942444,11.748092,17.183207,0.625954
0.249517,5.499916,-0.110962,-0.017151,0.936157,9.541985,17.877863,0.656489
0.249983,5.499916,-0.112305,-0.014526,0.935486,5.770992,18.793894,0.793893
0.250448,5.499916,-0.112427,-0.014221,0.932617,1.908397,19.282442,0.633588
0.250914,5.499916,-0.115112,-0.018005,0.935547,-1.534351,18.671755,0.496183
0.251379,5.499916,-0.116333,-0.021790,0.941711,-4.091603,18.328245,0.541985
0.251845,5.499916,-0.114136,-0.031067,0.945007,-4.847328,18.625954,0.465649
0.252310,5.499916,-0.113770,-0.035583,0.939514,-4.839694,19.748091,0.625954
0.252776,5.499916,-0.110107,-0.038452,0.945312,-3.297710,19.625954,0.458015
0.253241,5.499916,-0.111877,-0.045044,0.953064,-0.786260,18.129770,0.183206
0.253707,5.499916,-0.113770,-0.049194,0.958435,2.083969,17.870230,0.175573
0.254172,5.499916,-0.115417,-0.044373,0.949524,5.137404,19.114504,0.297710
0.254638,5.499916,-0.116455,-0.038025,0.944763,8.068703,19.694656,0.458015
0.255103,5.499916,-0.118530,-0.032227,0.944763,10.152672,18.427481,0.519084
0.255569,5.499916,-0.120361,-0.029968,0.945984,11.213740,17.183207,0.664122
0.256034,5.499916,-0.118713,-0.022095,0.946228,10.977099,17.465649,0.992366
0.256500,5.499916,-0.118713,-0.022095,0.946228,10.977099,17.465649,0.992366
0.256965,-3.995987,-0.113403,-0.015137,0.929932,6.786260,18.648855,1.000000
0.257431,-5.476921,-0.112549,-0.013672,0.929810,3.297710,18.954199,0.755725
0.257896,-5.492531,-0.116211,-0.015381,0.934692,0.564885,18.961832,0.694656
0.258362,-5.493370,-0.116028,-0.019897,0.944092,-0.740458,18.511450,0.854962
0.258827,-5.493706,-0.116272,-0.030518,0.943848,-3.160305,18.114504,0.816794
0.259293,-5.494041,-0.118896,-0.037903,0.942810,-4.984733,19.221375,0.931298
0.259758,-5.494041,-0.117798,-0.042664,0.938293,-5.305344,20.129770,1.022901
0.260224,-5.494209,-0.122131,-0.048950,0.949219,-3.977099,19.343512,0.725191
0.260689,-5.494041,-0.122925,-0.053589,0.955200,-0.961832,18.030535,0.557252
0.261155,-5.494377,-0.120117,-0.049194,0.961243,3.427481,17.778625,0.916031
0.261620,-5.494377,-0.114136,-0.045532,0.955994,7.595420,18.038168,1.335878
0.262086,-5.494041,-0.111511,-0.045349,0.954773,11.893129,18.053434,1.229008
0.262551,-5.494209,-0.114685,-0.037659,0.952820,15.251908,17.374046,0.916031
0.263017,-5.494377,-0.115784,-0.024658,0.947693,17.198473,16.755726,1.129771
0.263483,-5.494713,-0.113037,-0.017334,0.943604,17.129770,16.526718,1.129771
0.263948,-5.494545,-0.107910,-0.005249,0.937561,14.854961,16.977098,1.381679
0.264414,-5.495048,-0.107300,-0.003052,0.928589,10.053435,18.282442,1.000000
0.264879,-5.495384,-0.110535,-0.004333,0.920471,3.656489,19.519083,0.770992
0.265345,-5.495216,-0.115479,-0.007751,0.918701,-0.122137,19.946566,0.526718
0.265810,-5.495216,-0.119507,-0.014771,0.921021,-6.961832,20.427481,0.328244
0.266276,-5.495048,-0.124329,-0.025879,0.934387,-11.763359,20.221375,0.503817
0.266741,-5.495216,-0.120483,-0.035461,0.948669,-13.862596,20.068703,0.702290
0.267207,-5.495216,-0.119629,-0.047058,0.959351,-12.335877,19.534351,0.664122
0.267672,-5.495384,-0.119873,-0.055115,0.964111,-8.160305,18.732824,0.557252
0.268138,-5.495384,-0.114319,-0.060730,0.961243,-2.473282,18.450382,0.442748
0.268603,0.134112,-0.112854,-0.062683,0.961609,4.213740,18.129770,0.458015
0.269069,-0.814572,-0.117432,-0.058472,0.960938,10.396947,17.648855,0.374046
0.269534,-5.485817,-0.116638,-0.052063,0.959351,15.557252,17.358778,0.458015
0.270000,-5.494209,-0.116455,-0.038574,0.951843,18.893129,17.160305,0.435115
0.270465,-5.494545,-0.115601,-0.028259,0.947571,20.656488,17.015266,0.656489
0.270931,-1.534981,-0.113953,-0.016968,0.940125,20.511450,16.725191,0.755725
0.271396,5.497902,-0.111877,-0.002686,0.934814,17.786259,16.335878,0.832061
0.271862,5.499916,-0.112610,0.000000,0.928955,12.854961,16.900763,0.839695
0.272327,5.499916,-0.108826,-0.000977,0.919495,9.587787,17.549618,0.625954
0.272793,5.499916,-0.110413,-0.002136,0.916687,2.236641,18.893129,0.442748
0.273258,-3.643671,-0.115295,-0.014038,0.923401,-5.580153,19.854961,0.229008
0.273724,5.476753,-0.118225,-0.024292,0.928589,-12.022901,20.137405,-0.038168
0.274189,5.499916,-0.117615,-0.037964,0.938599,-15.083969,19.900763,0.282443
